Temperature,CO2,VOC,Time
-1.1875,400,0,02:30:16
-1.1875,400,0,02:30:17
-1.1875,400,0,02:30:18
-1.25,400,0,02:30:19
-1.1875,400,0,02:30:21
-1.1875,400,0,02:30:22
-1.1875,400,0,02:30:23
-1.1875,400,0,02:30:24
-1.25,400,0,02:30:26
-1.1875,400,0,02:30:27
-1.1875,400,0,02:30:28
-1.1875,400,0,02:30:29
-1.1875,400,0,02:30:31
-1.1875,400,0,02:30:32
-1.1875,400,0,02:30:33
-1.1875,400,0,02:30:34
-1.25,400,0,02:30:35
-1.1875,400,0,02:30:37
-1.1875,400,0,02:30:38
-1.25,400,0,02:30:39
-1.1875,400,0,02:30:40
-1.1875,400,0,02:30:42
-1.1875,400,0,02:30:43
-1.1875,400,0,02:30:44
-1.25,400,0,02:30:45
-1.1875,400,0,02:30:47
-1.25,400,0,02:30:48
-1.1875,400,0,02:30:49
-1.1875,400,0,02:30:50
-1.25,400,0,02:30:52
-1.25,400,0,02:30:53
-1.25,400,0,02:30:54
-1.1875,400,0,02:30:55
-1.1875,400,0,02:30:56
-1.1875,400,0,02:30:58
-1.1875,400,0,02:30:59
-1.1875,400,0,02:31:00
-1.1875,400,0,02:31:01
-1.1875,400,0,02:31:03
-1.1875,400,0,02:31:04
-1.1875,400,0,02:31:05
-1.25,400,0,02:31:06
-1.1875,400,0,02:31:08
-1.25,400,0,02:31:09
-1.1875,400,0,02:31:10
-1.1875,400,0,02:31:11
-1.25,400,0,02:31:13
-1.1875,400,0,02:31:14
-1.1875,400,0,02:31:15
-1.1875,400,0,02:31:16
-1.25,400,0,02:31:17
-1.1875,400,0,02:31:19
-1.25,400,0,02:31:20
-1.25,400,0,02:31:21
-1.25,400,0,02:31:22
-1.25,400,0,02:31:24
-1.1875,400,0,02:31:25
-1.1875,400,0,02:31:26
-1.1875,400,0,02:31:27
-1.25,400,0,02:31:29
-1.1875,400,0,02:31:30
-1.1875,400,0,02:31:31
-1.25,400,0,02:31:32
-1.25,400,0,02:31:34
-1.1875,400,0,02:31:35
-1.1875,400,0,02:31:36
-1.25,400,0,02:31:37
-1.1875,400,0,02:31:38
-1.1875,400,0,02:31:40
-1.25,400,0,02:31:41
-1.1875,400,0,02:31:42
-1.1875,400,0,02:31:43
-1.25,400,0,02:31:45
-1.1875,400,0,02:31:46
-1.1875,400,0,02:31:47
-1.1875,400,0,02:31:48
-1.125,400,0,02:31:50
-1.1875,400,0,02:31:51
-1.25,400,0,02:31:52
-1.1875,400,0,02:31:53
-1.1875,400,0,02:31:55
-1.1875,400,0,02:31:56
-1.1875,400,0,02:31:57
-1.25,400,0,02:31:58
-1.1875,400,0,02:31:59
-1.25,400,0,02:32:01
-1.25,400,0,02:32:02
-1.25,400,0,02:32:03
-1.25,400,0,02:32:04
-1.1875,400,0,02:32:06
-1.1875,400,0,02:32:07
-1.1875,400,0,02:32:08
-1.25,400,0,02:32:09
-1.125,400,0,02:32:11
-1.1875,400,0,02:32:12
-1.1875,400,0,02:32:13
-1.25,400,0,02:32:14
-1.1875,400,0,02:32:16
-1.1875,400,0,02:32:17
-1.1875,400,0,02:32:18
-1.1875,400,0,02:32:19
-1.1875,400,0,02:32:20
-1.1875,400,0,02:32:22
-1.1875,400,0,02:32:23
-1.1875,400,0,02:32:24
-1.125,400,0,02:32:25
-1.1875,400,0,02:32:27
-1.125,400,0,02:32:28
-1.1875,400,0,02:32:29
-1.1875,400,0,02:32:30
-1.1875,400,0,02:32:32
-1.1875,400,0,02:32:33
-1.1875,400,0,02:32:34
-1.125,400,0,02:32:35
-1.125,400,0,02:32:37
-1.125,400,0,02:32:38
-1.1875,400,0,02:32:39
-1.1875,400,0,02:32:40
-1.125,400,0,02:32:41
-1.125,400,0,02:32:43
-1.125,400,0,02:32:44
-1.1875,400,0,02:32:45
-1.1875,400,0,02:32:46
-1.125,400,0,02:32:48
-1.125,400,0,02:32:49
-1.125,400,0,02:32:50
-1.125,400,0,02:32:51
-1.1875,400,0,02:32:53
-1.125,400,0,02:32:54
-1.125,400,0,02:32:55
-1.125,400,0,02:32:56
-1.125,400,0,02:32:58
-1.125,400,0,02:32:59
-1.125,400,0,02:33:00
-1.1875,400,0,02:33:01
-1.125,400,0,02:33:02
-1.125,400,0,02:33:04
-1.1875,400,0,02:33:05
-1.125,400,0,02:33:06
-1.125,400,0,02:33:07
-1.0625,400,0,02:33:09
-1.125,400,0,02:33:10
-1.125,400,0,02:33:11
-1.0625,400,0,02:33:12
-1.125,400,0,02:33:14
-1.125,400,0,02:33:15
-1.125,400,0,02:33:16
-1.125,400,0,02:33:17
-1.125,400,0,02:33:19
-1.1875,400,0,02:33:20
-1.125,400,0,02:33:21
-1.125,400,0,02:33:22
-1.125,400,0,02:33:23
-1.125,400,0,02:33:25
-1.125,400,0,02:33:26
-1.125,400,0,02:33:27
-1.125,400,0,02:33:28
-1.1875,400,0,02:33:30
-1.125,400,0,02:33:31
-1.125,400,0,02:33:32
-1.1875,400,0,02:33:33
-1.125,400,0,02:33:35
-1.125,400,0,02:33:36
-1.125,400,0,02:33:37
-1.125,400,0,02:33:38
-1.125,400,0,02:33:39
-1.125,400,0,02:33:41
-1.125,400,0,02:33:42
-1.125,400,0,02:33:43
-1.125,400,0,02:33:44
-1.125,400,0,02:33:46
-1.125,400,0,02:33:47
-1.1875,400,0,02:33:48
-1.1875,400,0,02:33:49
-1.1875,400,0,02:33:51
-1.1875,400,0,02:33:52
-1.1875,400,0,02:33:53
-1.125,400,0,02:33:54
-1.125,400,0,02:33:56
-1.1875,400,0,02:33:57
-1.1875,400,0,02:33:58
-1.1875,400,0,02:33:59
-1.1875,400,0,02:34:00
-1.1875,400,0,02:34:02
-1.1875,400,0,02:34:03
-1.1875,400,0,02:34:04
-1.125,400,0,02:34:05
-1.1875,400,0,02:34:07
-1.1875,400,0,02:34:08
-1.1875,400,0,02:34:09
-1.1875,400,0,02:34:10
-1.1875,400,0,02:34:12
-1.1875,400,0,02:34:13
-1.1875,400,0,02:34:14
-1.1875,400,0,02:34:15
-1.1875,400,0,02:34:17
-1.1875,400,0,02:34:18
-1.1875,400,0,02:34:19
-1.25,400,0,02:34:20
-1.1875,400,0,02:34:21
-1.1875,400,0,02:34:23
-1.25,400,0,02:34:24
-1.25,400,0,02:34:25
-1.1875,400,0,02:34:26
-1.1875,400,0,02:34:28
-1.25,400,0,02:34:29
-1.25,400,0,02:34:30
-1.25,400,0,02:34:31
-1.25,400,0,02:34:33
-1.25,400,0,02:34:34
-1.1875,400,0,02:34:35
-1.25,400,0,02:34:36
-1.25,400,0,02:34:38
-1.25,400,0,02:34:39
-1.1875,400,0,02:34:40
-1.25,400,0,02:34:41
-1.25,400,0,02:34:42
-1.1875,400,0,02:34:44
-1.25,400,0,02:34:45
-1.25,400,0,02:34:46
-1.25,400,0,02:34:47
-1.25,400,0,02:34:49
-1.25,400,0,02:34:50
-1.25,400,0,02:34:51
-1.25,400,0,02:34:52
-1.25,400,0,02:34:54
-1.25,400,0,02:34:55
-1.25,400,0,02:34:56
-1.25,400,0,02:34:57
-1.1875,400,0,02:34:59
-1.3125,400,0,02:35:00
-1.25,400,0,02:35:01
-1.25,400,0,02:35:02
-1.3125,400,0,02:35:03
-1.25,400,0,02:35:05
-1.25,400,0,02:35:06
-1.3125,400,0,02:35:07
-1.3125,400,0,02:35:08
-1.25,400,0,02:35:10
-1.3125,400,0,02:35:11
-1.3125,400,0,02:35:12
-1.3125,400,0,02:35:13
-1.25,400,0,02:35:15
-1.3125,400,0,02:35:16
-1.3125,400,0,02:35:17
-1.3125,400,0,02:35:18
-1.3125,400,0,02:35:20
-1.25,400,0,02:35:21
-1.3125,400,0,02:35:22
-1.3125,400,0,02:35:23
-1.3125,400,0,02:35:24
-1.3125,400,0,02:35:26
-1.3125,400,0,02:35:27
-1.25,400,0,02:35:28
-1.3125,400,0,02:35:29
-1.25,400,0,02:35:31
-1.3125,400,0,02:35:32
-1.3125,400,0,02:35:33
-1.3125,400,0,02:35:34
-1.3125,400,0,02:35:36
-1.3125,400,0,02:35:37
-1.3125,400,0,02:35:38
-1.3125,400,0,02:35:39
-1.375,400,0,02:35:41
-1.3125,400,0,02:35:42
-1.375,400,0,02:35:43
-1.375,400,0,02:35:44
-1.3125,400,0,02:35:45
-1.375,400,0,02:35:47
-1.3125,400,0,02:35:48
-1.3125,400,0,02:35:49
-1.375,400,0,02:35:50
-1.375,400,0,02:35:52
-1.375,400,0,02:35:53
-1.375,400,0,02:35:54
-1.3125,400,0,02:35:55
-1.375,400,0,02:35:57
-1.375,400,0,02:35:58
-1.3125,400,0,02:35:59
-1.3125,400,0,02:36:00
-1.3125,400,0,02:36:02
-1.375,400,0,02:36:03
-1.3125,400,0,02:36:04
-1.375,400,0,02:36:05
-1.3125,400,0,02:36:06
-1.3125,400,0,02:36:08
-1.3125,400,0,02:36:09
-1.375,400,0,02:36:10
-1.3125,400,0,02:36:11
-1.375,400,0,02:36:13
-1.375,400,0,02:36:14
-1.375,400,0,02:36:15
-1.375,400,0,02:36:16
-1.375,400,0,02:36:18
-1.375,400,0,02:36:19
-1.3125,400,0,02:36:20
-1.375,400,0,02:36:21
-1.375,400,0,02:36:23
-1.375,400,0,02:36:24
-1.375,400,0,02:36:25
-1.375,400,0,02:36:26
-1.375,400,0,02:36:27
-1.375,400,0,02:36:29
-1.375,400,0,02:36:30
-1.375,400,0,02:36:31
-1.375,400,0,02:36:32
-1.375,400,0,02:36:34
-1.375,400,0,02:36:35
-1.375,400,0,02:36:36
-1.375,400,0,02:36:37
-1.375,400,0,02:36:39
-1.375,400,0,02:36:40
-1.375,400,0,02:36:41
-1.375,400,0,02:36:42
-1.375,400,0,02:36:44
-1.375,400,0,02:36:45
-1.375,400,0,02:36:46
-1.375,400,0,02:36:47
-1.375,400,0,02:36:48
-1.375,400,0,02:36:50
-1.4375,400,0,02:36:51
-1.4375,400,0,02:36:52
-1.375,400,0,02:36:53
-1.375,400,0,02:36:55
-1.375,400,0,02:36:56
-1.3125,400,0,02:36:57
-1.375,400,0,02:36:58
-1.4375,400,0,02:37:00
-1.375,400,0,02:37:01
-1.4375,400,0,02:37:02
-1.375,400,0,02:37:03
-1.4375,400,0,02:37:05
-1.4375,400,0,02:37:06
-1.375,400,0,02:37:07
-1.375,400,0,02:37:08
-1.4375,400,0,02:37:09
-1.375,400,0,02:37:11
-1.375,400,0,02:37:12
-1.4375,400,0,02:37:13
-1.375,400,0,02:37:14
-1.375,400,0,02:37:16
-1.375,400,0,02:37:17
-1.375,400,0,02:37:18
-1.375,400,0,02:37:19
-1.375,400,0,02:37:21
-1.375,400,0,02:37:22
-1.375,400,0,02:37:23
-1.4375,400,0,02:37:24
-1.375,400,0,02:37:26
-1.375,400,0,02:37:27
-1.4375,400,0,02:37:28
-1.375,400,0,02:37:29
-1.4375,400,0,02:37:30
-1.375,400,0,02:37:32
-1.375,400,0,02:37:33
-1.375,400,0,02:37:34
-1.375,400,0,02:37:35
-1.375,400,0,02:37:37
-1.375,400,0,02:37:38
-1.375,400,0,02:37:39
-1.375,400,0,02:37:40
-1.375,400,0,02:37:42
-1.4375,400,0,02:37:43
-1.4375,400,0,02:37:44
-1.375,400,0,02:37:45
-1.375,400,0,02:37:46
-1.4375,400,0,02:37:48
-1.4375,400,0,02:37:49
-1.4375,400,0,02:37:50
-1.375,400,0,02:37:51
-1.4375,400,0,02:37:53
-1.375,400,0,02:37:54
-1.4375,400,0,02:37:55
-1.4375,400,0,02:37:56
-1.375,400,0,02:37:58
-1.4375,400,0,02:37:59
-1.4375,400,0,02:38:00
-1.375,400,0,02:38:01
-1.4375,400,0,02:38:03
-1.4375,400,0,02:38:04
-1.4375,400,0,02:38:05
-1.4375,400,0,02:38:06
-1.4375,400,0,02:38:08
-1.4375,400,0,02:38:09
-1.4375,400,0,02:38:10
-1.4375,400,0,02:38:11
-1.4375,400,0,02:38:12
-1.4375,400,0,02:38:14
-1.4375,400,0,02:38:15
-1.4375,400,0,02:38:16
-1.4375,400,0,02:38:17
-1.375,400,0,02:38:19
-1.4375,400,0,02:38:20
-1.4375,400,0,02:38:21
-1.4375,400,0,02:38:22
-1.4375,400,0,02:38:24
-1.4375,400,0,02:38:25
-1.4375,400,0,02:38:26
-1.4375,400,0,02:38:27
-1.4375,400,0,02:38:28
-1.4375,400,0,02:38:30
-1.4375,400,0,02:38:31
-1.4375,400,0,02:38:32
-1.4375,400,0,02:38:33
-1.4375,400,0,02:38:35
-1.4375,400,0,02:38:36
-1.4375,400,0,02:38:37
-1.4375,400,0,02:38:38
-1.4375,400,0,02:38:40
-1.4375,400,0,02:38:41
-1.4375,400,0,02:38:42
-1.4375,400,0,02:38:43
-1.375,400,0,02:38:45
-1.4375,400,0,02:38:46
-1.4375,400,0,02:38:47
-1.4375,400,0,02:38:48
-1.4375,400,0,02:38:49
-1.4375,400,0,02:38:51
-1.4375,400,0,02:38:52
-1.4375,400,0,02:38:53
-1.4375,400,0,02:38:54
-1.4375,400,0,02:38:56
-1.4375,400,0,02:38:57
-1.4375,400,0,02:38:58
-1.375,400,0,02:38:59
-1.375,400,0,02:39:01
-1.4375,400,0,02:39:02
-1.4375,400,0,02:39:03
-1.375,400,0,02:39:04
-1.4375,400,0,02:39:06
-1.4375,400,0,02:39:07
-1.375,400,0,02:39:08
-1.5,400,0,02:39:09
-1.4375,400,0,02:39:10
-1.4375,400,0,02:39:12
-1.4375,400,0,02:39:13
-1.4375,400,0,02:39:14
-1.4375,400,0,02:39:15
-1.4375,400,0,02:39:17
-1.375,400,0,02:39:18
-1.4375,400,0,02:39:19
-1.375,400,0,02:39:20
-1.4375,400,0,02:39:22
-1.4375,400,0,02:39:23
-1.4375,400,0,02:39:24
-1.4375,400,0,02:39:25
-1.4375,400,0,02:39:27
-1.4375,400,0,02:39:28
-1.4375,400,0,02:39:29
-1.4375,400,0,02:39:30
-1.375,400,0,02:39:31
-1.4375,400,0,02:39:33
-1.4375,400,0,02:39:34
-1.375,400,0,02:39:35
-1.4375,400,0,02:39:36
-1.4375,400,0,02:39:38
-1.4375,400,0,02:39:39
-1.4375,400,0,02:39:40
-1.4375,400,0,02:39:41
-1.4375,400,0,02:39:43
-1.4375,400,0,02:39:44
-1.4375,400,0,02:39:45
-1.4375,400,0,02:39:46
-1.375,400,0,02:39:48
-1.4375,400,0,02:39:49
-1.4375,400,0,02:39:50
-1.4375,400,0,02:39:51
-1.4375,400,0,02:39:52
-1.4375,400,0,02:39:54
-1.4375,400,0,02:39:55
-1.4375,400,0,02:39:56
-1.375,400,0,02:39:57
-1.4375,400,0,02:39:59
-1.4375,400,0,02:40:00
-1.375,400,0,02:40:01
-1.375,400,0,02:40:02
-1.375,400,0,02:40:04
-1.4375,400,0,02:40:05
-1.4375,400,0,02:40:06
-1.375,400,0,02:40:07
-1.4375,400,0,02:40:09
-1.4375,400,0,02:40:10
-1.4375,400,0,02:40:11
-1.375,400,0,02:40:12
-1.375,400,0,02:40:13
-1.4375,400,0,02:40:15
-1.4375,400,0,02:40:16
-1.4375,400,0,02:40:17
-1.375,400,0,02:40:18
-1.4375,400,0,02:40:20
-1.375,400,0,02:40:21
-1.375,400,0,02:40:22
-1.4375,400,0,02:40:23
-1.4375,400,0,02:40:25
-1.4375,400,0,02:40:26
-1.4375,400,0,02:40:27
-1.4375,400,0,02:40:28
-1.375,400,0,02:40:30
-1.4375,400,0,02:40:31
-1.4375,400,0,02:40:32
-1.4375,400,0,02:40:33
-1.4375,400,0,02:40:34
-1.4375,400,0,02:40:36
-1.4375,400,0,02:40:37
-1.5,400,0,02:40:38
-1.4375,400,0,02:40:39
-1.4375,400,0,02:40:41
-1.4375,400,0,02:40:42
-1.4375,400,0,02:40:43
-1.5,400,0,02:40:44
-1.4375,400,0,02:40:46
-1.4375,400,0,02:40:47
-1.5,400,0,02:40:48
-1.4375,400,0,02:40:49
-1.4375,400,0,02:40:51
-1.4375,400,0,02:40:52
-1.4375,400,0,02:40:53
-1.4375,400,0,02:40:54
-1.5,400,0,02:40:55
-1.4375,400,0,02:40:57
-1.4375,400,0,02:40:58
-1.5,400,0,02:40:59
-1.4375,400,0,02:41:00
-1.5,400,0,02:41:02
-1.4375,400,0,02:41:03
-1.4375,400,0,02:41:04
-1.4375,400,0,02:41:05
-1.5,400,0,02:41:07
-1.4375,400,0,02:41:08
-1.4375,400,0,02:41:09
-1.4375,400,0,02:41:10
-1.4375,400,0,02:41:12
-1.5,400,0,02:41:13
-1.4375,400,0,02:41:14
-1.5,400,0,02:41:15
-1.5,400,0,02:41:16
-1.5,400,0,02:41:18
-1.5,400,0,02:41:19
-1.5,400,0,02:41:20
-1.5,400,0,02:41:21
-1.4375,400,0,02:41:23
-1.4375,400,0,02:41:24
-1.5,400,0,02:41:25
-1.5,400,0,02:41:26
-1.5,400,0,02:41:28
-1.5,400,0,02:41:29
-1.5,400,0,02:41:30
-1.5,400,0,02:41:31
-1.5,400,0,02:41:33
-1.5,400,0,02:41:34
-1.5,400,0,02:41:35
-1.5,400,0,02:41:36
-1.4375,400,0,02:41:37
-1.5,400,0,02:41:39
-1.4375,400,0,02:41:40
-1.5,400,0,02:41:41
-1.5,400,0,02:41:42
-1.4375,400,0,02:41:44
-1.5,400,0,02:41:45
-1.5,400,0,02:41:46
-1.5,400,0,02:41:47
-1.5,400,0,02:41:49
-1.5,400,0,02:41:50
-1.5,400,0,02:41:51
-1.5,400,0,02:41:52
-1.5,400,0,02:41:53
-1.5,400,0,02:41:55
-1.5,400,0,02:41:56
-1.5,400,0,02:41:57
-1.4375,400,0,02:41:58
-1.5,400,0,02:42:00
-1.5,400,0,02:42:01
-1.5,400,0,02:42:02
-1.5,400,0,02:42:03
-1.5,400,0,02:42:05
-1.5,400,0,02:42:06
-1.5,400,0,02:42:07
-1.5,400,0,02:42:08
-1.5,400,0,02:42:10
-1.5,400,0,02:42:11
-1.5,400,0,02:42:12
-1.5,400,0,02:42:13
-1.5,400,0,02:42:14
-1.5,400,0,02:42:16
-1.5,400,0,02:42:17
-1.5,400,0,02:42:18
-1.5625,400,0,02:42:19
-1.5,400,0,02:42:21
-1.5,400,0,02:42:22
-1.5,400,0,02:42:23
-1.5625,400,0,02:42:24
-1.5,400,0,02:42:26
-1.5,400,0,02:42:27
-1.5,400,0,02:42:28
-1.5,400,0,02:42:29
-1.5625,400,0,02:42:31
-1.5,400,0,02:42:32
-1.5625,400,0,02:42:33
-1.5,400,0,02:42:34
-1.5,400,0,02:42:35
-1.5,400,0,02:42:37
-1.5625,400,0,02:42:38
-1.5,400,0,02:42:39
-1.5,400,0,02:42:40
-1.5625,400,0,02:42:42
-1.5,400,0,02:42:43
-1.5625,400,0,02:42:44
-1.5625,400,0,02:42:45
-1.5625,400,0,02:42:47
-1.5,400,0,02:42:48
-1.5625,400,0,02:42:49
-1.5625,400,0,02:42:50
-1.5625,400,0,02:42:52
-1.5,400,0,02:42:53
-1.5,400,0,02:42:54
-1.5,400,0,02:42:55
-1.5,400,0,02:42:56
-1.5625,400,0,02:42:58
-1.5,400,0,02:42:59
-1.5,400,0,02:43:00
-1.5,400,0,02:43:01
-1.5,400,0,02:43:03
-1.5,400,0,02:43:04
-1.5,400,0,02:43:05
-1.5625,400,0,02:43:06
-1.5,400,0,02:43:08
-1.5,400,0,02:43:09
-1.5,400,0,02:43:10
-1.5625,400,0,02:43:11
-1.5,400,0,02:43:13
-1.5625,400,0,02:43:14
-1.5,400,0,02:43:15
-1.5625,400,0,02:43:16
-1.5,400,0,02:43:17
-1.5,400,0,02:43:19
-1.5,400,0,02:43:20
-1.5,400,0,02:43:21
-1.5625,400,0,02:43:22
-1.5625,400,0,02:43:24
-1.5,400,0,02:43:25
-1.5625,400,0,02:43:26
-1.5625,400,0,02:43:27
-1.5625,400,0,02:43:29
-1.5,400,0,02:43:30
-1.5,400,0,02:43:31
-1.4375,400,0,02:43:32
-1.5,400,0,02:43:34
-1.5,400,0,02:43:35
-1.5,400,0,02:43:36
-1.5,400,0,02:43:37
-1.4375,400,0,02:43:38
-1.5,400,0,02:43:40
-1.5,400,0,02:43:41
-1.5,400,0,02:43:42
-1.5,400,0,02:43:43
-1.4375,400,0,02:43:45
-1.4375,400,0,02:43:46
-1.5,400,0,02:43:47
-1.4375,400,0,02:43:48
-1.4375,400,0,02:43:50
-1.4375,400,0,02:43:51
-1.4375,400,0,02:43:52
-1.5,400,0,02:43:53
-1.4375,400,0,02:43:55
-1.5,400,0,02:43:56
-1.4375,400,0,02:43:57
-1.4375,400,0,02:43:58
-1.4375,400,0,02:43:59
-1.4375,400,0,02:44:01
-1.4375,400,0,02:44:02
-1.5,400,0,02:44:03
-1.4375,400,0,02:44:04
-1.4375,400,0,02:44:06
-1.4375,400,0,02:44:07
-1.4375,400,0,02:44:08
-1.4375,400,0,02:44:09
-1.375,400,0,02:44:11
-1.4375,400,0,02:44:12
-1.4375,400,0,02:44:13
-1.4375,400,0,02:44:14
-1.4375,400,0,02:44:16
-1.4375,400,0,02:44:17
-1.4375,400,0,02:44:18
-1.4375,400,0,02:44:19
-1.4375,400,0,02:44:20
-1.4375,400,0,02:44:22
-1.4375,400,0,02:44:23
-1.4375,400,0,02:44:24
-1.4375,400,0,02:44:25
-1.4375,400,0,02:44:27
-1.4375,400,0,02:44:28
-1.4375,400,0,02:44:29
-1.4375,400,0,02:44:30
-1.4375,400,0,02:44:32
-1.4375,400,0,02:44:33
-1.4375,400,0,02:44:34
-1.375,400,0,02:44:35
-1.4375,400,0,02:44:37
-1.4375,400,0,02:44:38
-1.4375,400,0,02:44:39
-1.4375,400,0,02:44:40
-1.4375,400,0,02:44:41
-1.4375,400,0,02:44:43
-1.4375,400,0,02:44:44
-1.4375,400,0,02:44:45
-1.4375,400,0,02:44:46
-1.4375,400,0,02:44:48
-1.4375,400,0,02:44:49
-1.4375,400,0,02:44:50
-1.4375,400,0,02:44:51
-1.375,400,0,02:44:53
-1.375,400,0,02:44:54
-1.375,400,0,02:44:55
-1.375,400,0,02:44:56
-1.375,400,0,02:44:58
-1.375,400,0,02:44:59
-1.4375,400,0,02:45:00
-1.375,400,0,02:45:01
-1.4375,400,0,02:45:02
-1.4375,400,0,02:45:04
-1.375,400,0,02:45:05
-1.375,400,0,02:45:06
-1.375,400,0,02:45:07
-1.375,400,0,02:45:09
-1.4375,400,0,02:45:10
-1.375,400,0,02:45:11
-1.375,400,0,02:45:12
-1.375,400,0,02:45:14
-1.375,400,0,02:45:15
-1.375,400,0,02:45:16
-1.375,400,0,02:45:17
-1.375,400,0,02:45:19
-1.375,400,0,02:45:20
-1.375,400,0,02:45:21
-1.375,400,0,02:45:22
-1.3125,400,0,02:45:23
-1.375,400,0,02:45:25
-1.375,400,0,02:45:26
-1.3125,400,0,02:45:27
-1.3125,400,0,02:45:28
-1.375,400,0,02:45:30
-1.3125,400,0,02:45:31
-1.375,400,0,02:45:32
-1.375,400,0,02:45:33
-1.375,400,0,02:45:35
-1.375,400,0,02:45:36
-1.375,400,0,02:45:37
-1.375,400,0,02:45:38
-1.4375,400,0,02:45:40
-1.375,400,0,02:45:41
-1.375,400,0,02:45:42
-1.375,400,0,02:45:43
-1.3125,400,0,02:45:44
-1.375,400,0,02:45:46
-1.375,400,0,02:45:47
-1.375,400,0,02:45:48
-1.375,400,0,02:45:49
-1.375,400,0,02:45:51
-1.375,400,0,02:45:52
-1.3125,400,0,02:45:53
-1.3125,400,0,02:45:54
-1.3125,400,0,02:45:56
-1.375,400,0,02:45:57
-1.375,400,0,02:45:58
-1.375,400,0,02:45:59
-1.375,400,0,02:46:01
-1.375,400,0,02:46:02
-1.3125,400,0,02:46:03
-1.375,400,0,02:46:04
-1.375,400,0,02:46:05
-1.4375,400,0,02:46:07
-1.375,400,0,02:46:08
-1.375,400,0,02:46:09
-1.375,400,0,02:46:10
-1.375,400,0,02:46:12
-1.3125,400,0,02:46:13
-1.375,400,0,02:46:14
-1.375,400,0,02:46:15
-1.375,400,0,02:46:17
-1.375,400,0,02:46:18
-1.375,400,0,02:46:19
-1.375,400,0,02:46:20
-1.375,400,0,02:46:22
-1.375,400,0,02:46:23
-1.375,400,0,02:46:24
-1.4375,400,0,02:46:25
-1.375,400,0,02:46:26
-1.4375,400,0,02:46:28
-1.375,400,0,02:46:29
-1.4375,400,0,02:46:30
-1.4375,400,0,02:46:31
-1.375,400,0,02:46:33
-1.375,400,0,02:46:34
-1.4375,400,0,02:46:35
-1.4375,400,0,02:46:36
-1.4375,400,0,02:46:38
-1.4375,400,0,02:46:39
-1.375,400,0,02:46:40
-1.4375,400,0,02:46:41
-1.4375,400,0,02:46:43
-1.375,400,0,02:46:44
-1.4375,400,0,02:46:45
-1.4375,400,0,02:46:46
-1.4375,400,0,02:46:47
-1.4375,400,0,02:46:49
-1.375,400,0,02:46:50
-1.4375,400,0,02:46:51
-1.4375,400,0,02:46:52
-1.4375,400,0,02:46:54
-1.4375,400,0,02:46:55
-1.4375,400,0,02:46:56
-1.4375,400,0,02:46:57
-1.4375,400,0,02:46:59
-1.375,400,0,02:47:00
-1.4375,400,0,02:47:01
-1.4375,400,0,02:47:02
-1.4375,400,0,02:47:04
-1.4375,400,0,02:47:05
-1.375,400,0,02:47:06
-1.4375,400,0,02:47:07
-1.375,400,0,02:47:08
-1.375,400,0,02:47:10
-1.4375,400,0,02:47:11
-1.375,400,0,02:47:12
-1.4375,400,0,02:47:13
-1.4375,400,0,02:47:15
-1.4375,400,0,02:47:16
-1.4375,400,0,02:47:17
-1.4375,400,0,02:47:18
-1.4375,400,0,02:47:20
-1.4375,400,0,02:47:21
-1.4375,400,0,02:47:22
-1.4375,400,0,02:47:23
-1.4375,400,0,02:47:25
-1.5,400,0,02:47:26
-1.5,400,0,02:47:27
-1.4375,400,0,02:47:28
-1.5,400,0,02:47:29
-1.5,400,0,02:47:31
-1.5625,400,0,02:47:32
-1.5625,400,0,02:47:33
-1.5,400,0,02:47:34
-1.5625,400,0,02:47:36
-1.5,400,0,02:47:37
-1.5625,400,0,02:47:38
-1.5625,400,0,02:47:39
-1.5625,400,0,02:47:41
-1.5,400,0,02:47:42
-1.5,400,0,02:47:43
-1.5,400,0,02:47:44
-1.5625,400,0,02:47:46
-1.5625,400,0,02:47:47
-1.5625,400,0,02:47:48
-1.5625,400,0,02:47:49
-1.5625,400,0,02:47:50
-1.5,400,0,02:47:52
-1.5625,400,0,02:47:53
-1.5,400,0,02:47:54
-1.5625,400,0,02:47:55
-1.5625,400,0,02:47:57
-1.5625,400,0,02:47:58
-1.5,400,0,02:47:59
-1.5625,400,0,02:48:00
-1.5625,400,0,02:48:02
-1.5,400,0,02:48:03
-1.5,400,0,02:48:04
-1.5625,400,0,02:48:05
-1.5,400,0,02:48:07
-1.5,400,0,02:48:08
-1.5,400,0,02:48:09
-1.5625,400,0,02:48:10
-1.5,400,0,02:48:11
-1.5625,400,0,02:48:13
-1.5625,400,0,02:48:14
-1.5,400,0,02:48:15
-1.5,400,0,02:48:16
-1.5,400,0,02:48:18
-1.5,400,0,02:48:19
-1.5625,400,0,02:48:20
-1.5,400,0,02:48:21
-1.5625,400,0,02:48:23
-1.5,400,0,02:48:24
-1.5,400,0,02:48:25
-1.5625,400,0,02:48:26
-1.5,400,0,02:48:28
-1.5625,400,0,02:48:29
-1.5625,400,0,02:48:30
-1.5625,400,0,02:48:31
-1.5,400,0,02:48:32
-1.5625,400,0,02:48:34
-1.5625,400,0,02:48:35
-1.5625,400,0,02:48:36
-1.5625,400,0,02:48:37
-1.5625,400,0,02:48:39
-1.5625,400,0,02:48:40
-1.5625,400,0,02:48:41
-1.5625,400,0,02:48:42
-1.5625,400,0,02:48:44
-1.5625,400,0,02:48:45
-1.5625,400,0,02:48:46
