Temperature,CO2,VOC,Time
-1.125,400,0,03:13:06
-1.1875,400,0,03:13:07
-1.1875,400,0,03:13:08
-1.1875,400,0,03:13:10
-1.125,400,0,03:13:11
-1.125,400,0,03:13:12
-1.125,400,0,03:13:13
-1.125,400,0,03:13:15
-1.125,400,0,03:13:16
-1.125,400,0,03:13:17
-1.125,400,0,03:13:18
-1.125,400,0,03:13:19
-1.125,400,0,03:13:21
-1.125,400,0,03:13:22
-1.125,400,0,03:13:23
-1.125,400,0,03:13:24
-1.125,400,0,03:13:26
-1.0625,400,0,03:13:27
-1.125,400,0,03:13:28
-1.0625,400,0,03:13:29
-1.0625,400,0,03:13:31
-1.0625,400,0,03:13:32
-1.0625,400,0,03:13:33
-1.0625,400,0,03:13:34
-1.0625,400,0,03:13:35
-1.0625,400,0,03:13:37
-1.0625,400,0,03:13:38
-1.0,400,0,03:13:39
-1.0,400,0,03:13:40
-1.0625,400,0,03:13:42
-1.0,400,0,03:13:43
-1.0,400,0,03:13:44
-1.0,400,0,03:13:45
-1.0,400,0,03:13:47
-1.0,400,0,03:13:48
-1.0625,400,0,03:13:49
-1.0,400,0,03:13:50
-0.9375,400,0,03:13:52
-1.0,400,0,03:13:53
-0.9375,400,0,03:13:54
-0.9375,400,0,03:13:55
-0.875,400,0,03:13:56
-0.9375,400,0,03:13:58
-0.9375,400,0,03:13:59
-0.9375,400,0,03:14:00
-0.9375,400,0,03:14:01
-0.9375,400,0,03:14:03
-0.9375,400,0,03:14:04
-0.9375,400,0,03:14:05
-0.9375,400,0,03:14:06
-0.875,400,0,03:14:08
-0.9375,400,0,03:14:09
-0.875,400,0,03:14:10
-0.875,400,0,03:14:11
-0.875,400,0,03:14:12
-0.875,400,0,03:14:14
-0.875,400,0,03:14:15
-0.875,400,0,03:14:16
-0.875,400,0,03:14:17
-0.875,400,0,03:14:19
-0.8125,400,0,03:14:20
-0.875,400,0,03:14:21
-0.875,400,0,03:14:22
-0.8125,400,0,03:14:24
-0.8125,400,0,03:14:25
-0.875,400,0,03:14:26
-0.8125,400,0,03:14:27
-0.8125,400,0,03:14:29
-0.8125,400,0,03:14:30
-0.8125,400,0,03:14:31
-0.8125,400,0,03:14:32
-0.8125,400,0,03:14:33
-0.8125,400,0,03:14:35
-0.75,400,0,03:14:36
-0.75,400,0,03:14:37
-0.75,400,0,03:14:38
-0.75,400,0,03:14:40
-0.75,400,0,03:14:41
-0.75,400,0,03:14:42
-0.75,400,0,03:14:43
-0.75,400,0,03:14:45
-0.75,400,0,03:14:46
-0.75,400,0,03:14:47
-0.75,400,0,03:14:48
-0.75,400,0,03:14:50
-0.625,400,0,03:14:51
-0.75,400,0,03:14:52
-0.6875,400,0,03:14:53
-0.6875,400,0,03:14:54
-0.6875,400,0,03:14:56
-0.6875,400,0,03:14:57
-0.6875,400,0,03:14:58
-0.6875,400,0,03:14:59
-0.6875,400,0,03:15:01
-0.6875,400,0,03:15:02
-0.6875,400,0,03:15:03
-0.6875,400,0,03:15:04
-0.6875,400,0,03:15:06
-0.6875,400,0,03:15:07
-0.625,400,0,03:15:08
-0.6875,400,0,03:15:09
-0.75,400,0,03:15:10
-0.6875,400,0,03:15:12
-0.6875,400,0,03:15:13
-0.6875,400,0,03:15:14
-0.625,400,0,03:15:15
-0.6875,400,0,03:15:17
-0.6875,400,0,03:15:18
-0.6875,400,0,03:15:19
-0.75,400,0,03:15:20
-0.75,400,0,03:15:22
-0.75,400,0,03:15:23
-0.6875,400,0,03:15:24
-0.6875,400,0,03:15:25
-0.6875,400,0,03:15:27
-0.6875,400,0,03:15:28
-0.75,400,0,03:15:29
-0.6875,400,0,03:15:30
-0.6875,400,0,03:15:31
-0.75,400,0,03:15:33
-0.75,400,0,03:15:34
-0.6875,400,0,03:15:35
-0.75,400,0,03:15:36
-0.6875,400,0,03:15:38
-0.6875,400,0,03:15:39
-0.6875,400,0,03:15:40
-0.6875,400,0,03:15:41
-0.6875,400,0,03:15:43
-0.6875,400,0,03:15:44
-0.625,400,0,03:15:45
-0.5625,400,0,03:15:46
-0.625,400,0,03:15:47
-0.625,400,0,03:15:49
-0.625,400,0,03:15:50
-0.625,400,0,03:15:51
-0.625,400,0,03:15:52
-0.5625,400,0,03:15:54
-0.625,400,0,03:15:55
-0.625,400,0,03:15:56
-0.625,400,0,03:15:57
-0.625,400,0,03:15:59
-0.5625,400,0,03:16:00
-0.625,400,0,03:16:01
-0.5625,400,0,03:16:02
-0.5625,400,0,03:16:04
-0.5625,400,0,03:16:05
-0.5625,400,0,03:16:06
-0.5,400,0,03:16:07
-0.5625,400,0,03:16:08
-0.5,400,0,03:16:10
-0.5,400,0,03:16:11
-0.5,400,0,03:16:12
-0.5,400,0,03:16:13
-0.5,400,0,03:16:15
-0.5,400,0,03:16:16
-0.5,400,0,03:16:17
-0.4375,400,0,03:16:18
-0.4375,400,0,03:16:20
-0.5,400,0,03:16:21
-0.5,400,0,03:16:22
-0.5,400,0,03:16:23
-0.4375,400,0,03:16:24
-0.4375,400,0,03:16:26
-0.4375,400,0,03:16:27
-0.5,400,0,03:16:28
-0.4375,400,0,03:16:29
-0.375,400,0,03:16:31
-0.4375,400,0,03:16:32
-0.375,400,0,03:16:33
-0.4375,400,0,03:16:34
-0.375,400,0,03:16:36
-0.3125,400,0,03:16:37
-0.375,400,0,03:16:38
-0.375,400,0,03:16:39
-0.3125,400,0,03:16:41
-0.3125,400,0,03:16:42
-0.3125,400,0,03:16:43
-0.375,400,0,03:16:44
-0.3125,400,0,03:16:45
-0.25,400,0,03:16:47
-0.3125,400,0,03:16:48
-0.3125,400,0,03:16:49
-0.25,400,0,03:16:50
-0.25,400,0,03:16:52
-0.3125,400,0,03:16:53
-0.3125,400,0,03:16:54
-0.25,400,0,03:16:55
-0.25,400,0,03:16:57
-0.25,400,0,03:16:58
-0.3125,400,0,03:16:59
-0.25,400,0,03:17:00
-0.3125,400,0,03:17:02
-0.3125,400,0,03:17:03
-0.3125,400,0,03:17:04
-0.3125,400,0,03:17:05
-0.25,400,0,03:17:06
-0.1875,400,0,03:17:08
-0.1875,400,0,03:17:09
-0.25,400,0,03:17:10
-0.1875,400,0,03:17:11
-0.1875,400,0,03:17:13
-0.1875,400,0,03:17:14
-0.1875,400,0,03:17:15
-0.1875,400,0,03:17:16
-0.1875,400,0,03:17:18
-0.1875,400,0,03:17:19
-0.125,400,0,03:17:20
-0.125,400,0,03:17:21
-0.125,400,0,03:17:22
-0.1875,400,0,03:17:24
-0.125,400,0,03:17:25
-0.1875,400,0,03:17:26
-0.1875,400,0,03:17:27
-0.25,400,0,03:17:29
-0.1875,400,0,03:17:30
-0.125,400,0,03:17:31
-0.1875,400,0,03:17:32
-0.1875,400,0,03:17:34
-0.25,400,0,03:17:35
-0.25,400,0,03:17:36
-0.1875,400,0,03:17:37
-0.125,400,0,03:17:39
-0.1875,400,0,03:17:40
-0.1875,400,0,03:17:41
-0.1875,400,0,03:17:42
-0.1875,400,0,03:17:43
-0.125,400,0,03:17:45
-0.1875,400,0,03:17:46
-0.125,400,0,03:17:47
-0.125,400,0,03:17:48
-0.125,400,0,03:17:50
-0.1875,400,0,03:17:51
-0.1875,400,0,03:17:52
-0.1875,400,0,03:17:53
-0.25,400,0,03:17:55
-0.3125,400,0,03:17:56
-0.3125,400,0,03:17:57
-0.3125,400,0,03:17:58
-0.3125,400,0,03:17:59
-0.3125,400,0,03:18:01
-0.3125,400,0,03:18:02
-0.25,400,0,03:18:03
-0.25,400,0,03:18:04
-0.25,400,0,03:18:06
-0.25,400,0,03:18:07
-0.25,400,0,03:18:08
-0.25,400,0,03:18:09
-0.25,400,0,03:18:11
-0.3125,400,0,03:18:12
-0.3125,400,0,03:18:13
-0.3125,400,0,03:18:14
-0.25,400,0,03:18:16
-0.25,400,0,03:18:17
-0.1875,400,0,03:18:18
-0.1875,400,0,03:18:19
-0.25,400,0,03:18:20
-0.25,400,0,03:18:22
-0.3125,400,0,03:18:23
-0.3125,400,0,03:18:24
-0.375,400,0,03:18:25
-0.3125,400,0,03:18:27
-0.375,400,0,03:18:28
-0.375,400,0,03:18:29
-0.4375,400,0,03:18:30
-0.375,400,0,03:18:32
-0.375,400,0,03:18:33
-0.4375,400,0,03:18:34
-0.4375,400,0,03:18:35
-0.5,400,0,03:18:36
-0.4375,400,0,03:18:38
-0.5,400,0,03:18:39
-0.5,400,0,03:18:40
-0.5,400,0,03:18:41
-0.5,400,0,03:18:43
-0.5625,400,0,03:18:44
-0.5625,400,0,03:18:45
-0.5625,400,0,03:18:46
-0.5625,400,0,03:18:48
-0.5625,400,0,03:18:49
-0.5625,400,0,03:18:50
-0.5625,400,0,03:18:51
-0.5625,400,0,03:18:53
-0.5625,400,0,03:18:54
-0.5625,400,0,03:18:55
-0.5625,400,0,03:18:56
-0.5625,400,0,03:18:57
-0.5625,400,0,03:18:59
-0.5,400,0,03:19:00
-0.5625,400,0,03:19:01
-0.5625,400,0,03:19:02
-0.5625,400,0,03:19:04
-0.5625,400,0,03:19:05
-0.5625,400,0,03:19:06
-0.5625,400,0,03:19:07
-0.625,400,0,03:19:09
-0.625,400,0,03:19:10
-0.625,400,0,03:19:11
-0.625,400,0,03:19:12
-0.6875,400,0,03:19:13
-0.625,400,0,03:19:15
-0.6875,400,0,03:19:16
-0.6875,400,0,03:19:17
-0.625,400,0,03:19:18
-0.625,400,0,03:19:20
-0.6875,400,0,03:19:21
-0.625,400,0,03:19:22
-0.6875,400,0,03:19:23
-0.75,400,0,03:19:25
-0.75,400,0,03:19:26
-0.6875,400,0,03:19:27
-0.75,400,0,03:19:28
-0.8125,400,0,03:19:30
-0.75,400,0,03:19:31
-0.75,400,0,03:19:32
-0.8125,400,0,03:19:33
-0.75,400,0,03:19:34
-0.8125,400,0,03:19:36
-0.875,400,0,03:19:37
-0.8125,400,0,03:19:38
-0.8125,400,0,03:19:39
-0.8125,400,0,03:19:41
-0.8125,400,0,03:19:42
-0.875,400,0,03:19:43
-0.8125,400,0,03:19:44
-0.8125,400,0,03:19:46
-0.875,400,0,03:19:47
-0.875,400,0,03:19:48
-0.8125,400,0,03:19:49
-0.875,400,0,03:19:51
-0.875,400,0,03:19:52
-0.9375,400,0,03:19:53
-0.9375,400,0,03:19:54
-0.9375,400,0,03:19:55
-0.9375,400,0,03:19:57
-0.9375,400,0,03:19:58
-1.0,400,0,03:19:59
-0.9375,400,0,03:20:00
-1.0,400,0,03:20:02
-1.0,400,0,03:20:03
-0.9375,400,0,03:20:04
-1.0,400,0,03:20:05
-1.0,400,0,03:20:07
-0.9375,400,0,03:20:08
-1.0,400,0,03:20:09
-1.0,400,0,03:20:10
-1.0,400,0,03:20:11
-1.0,400,0,03:20:13
-1.0,400,0,03:20:14
-1.0,400,0,03:20:15
-1.0,400,0,03:20:16
-1.0,400,0,03:20:18
-1.0,400,0,03:20:19
-1.0,400,0,03:20:20
-1.0625,400,0,03:20:21
-1.0,400,0,03:20:23
-1.0625,400,0,03:20:24
-1.0625,400,0,03:20:25
-1.125,400,0,03:20:26
-1.0625,400,0,03:20:28
-1.0625,400,0,03:20:29
-1.0625,400,0,03:20:30
-1.125,400,0,03:20:31
-1.1875,400,0,03:20:32
-1.125,400,0,03:20:34
-1.125,400,0,03:20:35
-1.125,400,0,03:20:36
-1.0625,400,0,03:20:37
-1.125,400,0,03:20:39
-1.0625,400,0,03:20:40
-1.125,400,0,03:20:41
-1.125,400,0,03:20:42
-1.125,400,0,03:20:44
-1.0625,400,0,03:20:45
-1.125,400,0,03:20:46
-1.125,400,0,03:20:47
-1.0625,400,0,03:20:48
-1.0625,400,0,03:20:50
-1.1875,400,0,03:20:51
-1.125,400,0,03:20:52
-1.125,400,0,03:20:53
-1.1875,400,0,03:20:55
-1.125,400,0,03:20:56
-1.1875,400,0,03:20:57
-1.1875,400,0,03:20:58
-1.25,400,0,03:21:00
-1.25,400,0,03:21:01
-1.25,400,0,03:21:02
-1.25,400,0,03:21:03
-1.3125,400,0,03:21:05
-1.3125,400,0,03:21:06
-1.3125,400,0,03:21:07
-1.3125,400,0,03:21:08
-1.375,400,0,03:21:09
-1.375,400,0,03:21:11
-1.375,400,0,03:21:12
-1.375,400,0,03:21:13
-1.375,400,0,03:21:14
-1.375,400,0,03:21:16
-1.3125,400,0,03:21:17
-1.375,400,0,03:21:18
-1.375,400,0,03:21:19
-1.4375,400,0,03:21:21
-1.4375,400,0,03:21:22
-1.4375,400,0,03:21:23
-1.3125,400,0,03:21:24
-1.375,400,0,03:21:25
-1.375,400,0,03:21:27
-1.375,400,0,03:21:28
-1.4375,400,0,03:21:29
-1.5,400,0,03:21:30
-1.5,400,0,03:21:32
-1.5,400,0,03:21:33
-1.5,400,0,03:21:34
-1.5,400,0,03:21:35
-1.5,400,0,03:21:37
-1.4375,400,0,03:21:38
-1.5,400,0,03:21:39
-1.4375,400,0,03:21:40
-1.5,400,0,03:21:42
-1.4375,400,0,03:21:43
-1.4375,400,0,03:21:44
-1.5,400,0,03:21:45
-1.5,400,0,03:21:46
-1.5,400,0,03:21:48
-1.5,400,0,03:21:49
-1.5,400,0,03:21:50
-1.4375,400,0,03:21:51
-1.5,400,0,03:21:53
-1.5,400,0,03:21:54
-1.5,400,0,03:21:55
-1.5625,400,0,03:21:56
-1.5625,400,0,03:21:58
-1.5625,400,0,03:21:59
-1.625,400,0,03:22:00
-1.625,400,0,03:22:01
-1.625,400,0,03:22:02
-1.6875,400,0,03:22:04
-1.625,400,0,03:22:05
-1.6875,400,0,03:22:06
-1.6875,400,0,03:22:07
-1.6875,400,0,03:22:09
-1.75,400,0,03:22:10
-1.8125,400,0,03:22:11
-1.75,400,0,03:22:12
-1.75,400,0,03:22:14
-1.75,400,0,03:22:15
-1.75,400,0,03:22:16
-1.8125,400,0,03:22:17
-1.75,400,0,03:22:19
-1.75,400,0,03:22:20
-1.8125,400,0,03:22:21
-1.8125,400,0,03:22:22
-1.8125,400,0,03:22:23
-1.75,400,0,03:22:25
-1.75,400,0,03:22:26
-1.8125,400,0,03:22:27
-1.8125,400,0,03:22:28
-1.8125,400,0,03:22:30
-1.875,400,0,03:22:31
-1.8125,400,0,03:22:32
-1.75,400,0,03:22:33
-1.75,400,0,03:22:35
-1.8125,400,0,03:22:36
-1.8125,400,0,03:22:37
-1.875,400,0,03:22:38
-1.8125,400,0,03:22:39
-1.8125,400,0,03:22:41
-1.875,400,0,03:22:42
-1.8125,400,0,03:22:43
-1.875,400,0,03:22:44
-1.9375,400,0,03:22:46
-1.875,400,0,03:22:47
-1.875,400,0,03:22:48
-1.875,400,0,03:22:49
-1.9375,400,0,03:22:51
-1.875,400,0,03:22:52
-1.875,400,0,03:22:53
-1.9375,400,0,03:22:54
-2.0,400,0,03:22:56
-1.9375,400,0,03:22:57
-2.0,400,0,03:22:58
-1.9375,400,0,03:22:59
-2.0,400,0,03:23:00
-2.0,400,0,03:23:02
-1.9375,400,0,03:23:03
-2.0,400,0,03:23:04
-2.0,400,0,03:23:05
-2.0,400,0,03:23:07
-2.0,400,0,03:23:08
-2.0,400,0,03:23:09
-2.0625,400,0,03:23:10
-2.0625,400,0,03:23:12
-2.0,400,0,03:23:13
-2.0,400,0,03:23:14
-2.0,400,0,03:23:15
-2.0,400,0,03:23:16
-2.0,400,0,03:23:18
-2.0625,400,0,03:23:19
-2.0625,400,0,03:23:20
-2.0,400,0,03:23:21
-2.0625,400,0,03:23:23
-2.0625,400,0,03:23:24
-2.0625,400,0,03:23:25
-2.125,400,0,03:23:26
-2.125,400,0,03:23:28
-2.125,400,0,03:23:29
-2.125,400,0,03:23:30
-2.125,400,0,03:23:31
-2.125,400,0,03:23:33
-2.125,400,0,03:23:34
-2.1875,400,0,03:23:35
-2.125,400,0,03:23:36
-2.125,400,0,03:23:37
-2.125,400,0,03:23:39
-2.1875,400,0,03:23:40
-2.1875,400,0,03:23:41
-2.1875,400,0,03:23:42
-2.1875,400,0,03:23:44
-2.125,400,0,03:23:45
-2.1875,400,0,03:23:46
-2.125,400,0,03:23:47
-2.125,400,0,03:23:49
-2.1875,400,0,03:23:50
-2.1875,400,0,03:23:51
-2.0625,400,0,03:23:52
-2.125,400,0,03:23:54
-2.125,400,0,03:23:55
-2.125,400,0,03:23:56
-2.125,400,0,03:23:57
-2.125,400,0,03:23:58
-2.125,400,0,03:24:00
-2.125,400,0,03:24:01
-2.125,400,0,03:24:02
-2.1875,400,0,03:24:03
-2.125,400,0,03:24:05
-2.1875,400,0,03:24:06
-2.1875,400,0,03:24:07
-2.1875,400,0,03:24:08
-2.125,400,0,03:24:10
-2.1875,400,0,03:24:11
-2.125,400,0,03:24:12
-2.125,400,0,03:24:13
-2.125,400,0,03:24:14
-2.25,400,0,03:24:16
-2.1875,400,0,03:24:17
-2.25,400,0,03:24:18
-2.25,400,0,03:24:19
-2.25,400,0,03:24:21
-2.1875,400,0,03:24:22
-2.25,400,0,03:24:23
-2.25,400,0,03:24:24
-2.25,400,0,03:24:26
-2.3125,400,0,03:24:27
-2.3125,400,0,03:24:28
-2.3125,400,0,03:24:29
-2.3125,400,0,03:24:31
-2.3125,400,0,03:24:32
-2.3125,400,0,03:24:33
-2.375,400,0,03:24:34
-2.375,400,0,03:24:35
-2.3125,400,0,03:24:37
-2.375,400,0,03:24:38
-2.375,400,0,03:24:39
-2.4375,400,0,03:24:40
-2.4375,400,0,03:24:42
-2.375,400,0,03:24:43
-2.375,400,0,03:24:44
-2.375,400,0,03:24:45
-2.375,400,0,03:24:47
-2.375,400,0,03:24:48
-2.375,400,0,03:24:49
-2.375,400,0,03:24:50
-2.375,400,0,03:24:51
-2.375,400,0,03:24:53
-2.375,400,0,03:24:54
-2.375,400,0,03:24:55
-2.4375,400,0,03:24:56
-2.4375,400,0,03:24:58
-2.375,400,0,03:24:59
-2.5,400,0,03:25:00
-2.5,400,0,03:25:01
-2.5625,400,0,03:25:03
-2.5625,400,0,03:25:04
-2.5625,400,0,03:25:05
-2.5,400,0,03:25:06
-2.5,400,0,03:25:08
-2.4375,400,0,03:25:09
-2.5,400,0,03:25:10
-2.5,400,0,03:25:11
-2.5625,400,0,03:25:12
-2.625,400,0,03:25:14
-2.5625,400,0,03:25:15
-2.5625,400,0,03:25:16
-2.625,400,0,03:25:17
-2.5625,400,0,03:25:19
-2.625,400,0,03:25:20
-2.5625,400,0,03:25:21
-2.5625,400,0,03:25:22
-2.5625,400,0,03:25:24
-2.5625,400,0,03:25:25
-2.625,400,0,03:25:26
-2.625,400,0,03:25:27
-2.625,400,0,03:25:29
-2.6875,400,0,03:25:30
-2.6875,400,0,03:25:31
-2.6875,400,0,03:25:32
-2.75,400,0,03:25:33
-2.6875,400,0,03:25:35
-2.6875,400,0,03:25:36
-2.75,400,0,03:25:37
-2.6875,400,0,03:25:38
-2.75,400,0,03:25:40
-2.75,400,0,03:25:41
-2.8125,400,0,03:25:42
-2.8125,400,0,03:25:43
-2.8125,400,0,03:25:45
-2.8125,400,0,03:25:46
-2.8125,400,0,03:25:47
-2.8125,400,0,03:25:48
-2.75,400,0,03:25:49
-2.75,400,0,03:25:51
-2.8125,400,0,03:25:52
-2.8125,400,0,03:25:53
-2.875,400,0,03:25:54
-2.875,400,0,03:25:56
-2.875,400,0,03:25:57
-2.8125,400,0,03:25:58
-2.875,400,0,03:25:59
-2.875,400,0,03:26:01
-2.875,400,0,03:26:02
-2.9375,400,0,03:26:03
-2.9375,400,0,03:26:04
-3.0,400,0,03:26:06
-3.0,400,0,03:26:07
-3.0,400,0,03:26:08
-3.0,400,0,03:26:09
-2.9375,400,0,03:26:10
-2.9375,400,0,03:26:12
-3.0,400,0,03:26:13
-3.0,400,0,03:26:14
-2.9375,400,0,03:26:15
-2.9375,400,0,03:26:17
-3.0,400,0,03:26:18
-3.0,400,0,03:26:19
-3.0625,400,0,03:26:20
-3.0,400,0,03:26:22
-2.9375,400,0,03:26:23
-2.9375,400,0,03:26:24
-3.0,400,0,03:26:25
-2.9375,400,0,03:26:26
-3.0,400,0,03:26:28
-2.9375,400,0,03:26:29
-3.0,400,0,03:26:30
-3.0,400,0,03:26:31
-3.0625,400,0,03:26:33
-3.0,400,0,03:26:34
-3.0,400,0,03:26:35
-3.0,400,0,03:26:36
-3.0,400,0,03:26:38
-3.0,400,0,03:26:39
-3.0625,400,0,03:26:40
-3.125,400,0,03:26:41
-3.125,400,0,03:26:43
-3.125,400,0,03:26:44
-3.0625,400,0,03:26:45
-3.125,400,0,03:26:46
-3.125,400,0,03:26:47
-3.125,400,0,03:26:49
-3.0625,400,0,03:26:50
-3.125,400,0,03:26:51
-3.125,400,0,03:26:52
-3.125,400,0,03:26:54
-3.1875,400,0,03:26:55
-3.125,400,0,03:26:56
-3.125,400,0,03:26:57
-3.125,400,0,03:26:59
-3.125,400,0,03:27:00
-3.125,400,0,03:27:01
-3.125,400,0,03:27:02
-3.125,400,0,03:27:04
-3.125,400,0,03:27:05
-3.125,400,0,03:27:06
-3.125,400,0,03:27:07
-3.125,400,0,03:27:08
-3.1875,400,0,03:27:10
-3.125,400,0,03:27:11
-3.125,400,0,03:27:12
-3.1875,400,0,03:27:13
-3.1875,400,0,03:27:15
-3.1875,400,0,03:27:16
-3.0625,400,0,03:27:17
-3.125,400,0,03:27:18
-3.1875,400,0,03:27:20
-3.125,400,0,03:27:21
-3.1875,400,0,03:27:22
-3.1875,400,0,03:27:23
-3.25,400,0,03:27:24
-3.25,400,0,03:27:26
-3.25,400,0,03:27:27
-3.1875,400,0,03:27:28
-3.1875,400,0,03:27:29
-3.1875,400,0,03:27:31
-3.25,400,0,03:27:32
-3.25,400,0,03:27:33
-3.1875,400,0,03:27:34
-3.1875,400,0,03:27:36
-3.1875,400,0,03:27:37
-3.1875,400,0,03:27:38
-3.125,400,0,03:27:39
-3.125,400,0,03:27:41
-3.1875,400,0,03:27:42
-3.1875,400,0,03:27:43
-3.125,400,0,03:27:44
-3.1875,400,0,03:27:45
-3.1875,400,0,03:27:47
-3.1875,400,0,03:27:48
-3.125,400,0,03:27:49
-3.125,400,0,03:27:50
-3.1875,400,0,03:27:52
-3.1875,400,0,03:27:53
-3.125,400,0,03:27:54
-3.1875,400,0,03:27:55
-3.125,400,0,03:27:57
-3.1875,400,0,03:27:58
-3.1875,400,0,03:27:59
-3.1875,400,0,03:28:00
-3.125,400,0,03:28:01
-3.0625,400,0,03:28:03
-3.1875,400,0,03:28:04
-3.125,400,0,03:28:05
-3.1875,400,0,03:28:06
-3.125,400,0,03:28:08
-3.125,400,0,03:28:09
-3.125,400,0,03:28:10
-3.0625,400,0,03:28:11
-3.0625,400,0,03:28:13
-3.125,400,0,03:28:14
-3.125,400,0,03:28:15
-3.125,400,0,03:28:16
-3.125,400,0,03:28:18
-3.125,400,0,03:28:19
-3.0625,400,0,03:28:20
-3.0625,400,0,03:28:21
-3.125,400,0,03:28:22
-3.0,400,0,03:28:24
-3.0625,400,0,03:28:25
-3.0625,400,0,03:28:26
-3.0625,400,0,03:28:27
-3.0,400,0,03:28:29
-3.0625,400,0,03:28:30
-3.0625,400,0,03:28:31
-3.0,400,0,03:28:32
-3.0,400,0,03:28:34
-3.0,400,0,03:28:35
-3.0,400,0,03:28:36
-3.0,400,0,03:28:37
-3.0,400,0,03:28:38
-3.0,400,0,03:28:40
-3.0,400,0,03:28:41
-3.0,400,0,03:28:42
-2.9375,400,0,03:28:43
-3.0,400,0,03:28:45
-2.9375,400,0,03:28:46
-2.9375,400,0,03:28:47
-2.9375,400,0,03:28:48
-2.9375,400,0,03:28:50
-2.875,400,0,03:28:51
-2.9375,400,0,03:28:52
-2.9375,400,0,03:28:53
-2.875,400,0,03:28:55
-2.875,400,0,03:28:56
-2.875,400,0,03:28:57
-2.875,400,0,03:28:58
-2.875,400,0,03:28:59
-2.875,400,0,03:29:01
-2.875,400,0,03:29:02
-2.875,400,0,03:29:03
-2.875,400,0,03:29:04
-2.875,400,0,03:29:06
-2.875,400,0,03:29:07
-2.8125,400,0,03:29:08
-2.8125,400,0,03:29:09
-2.8125,400,0,03:29:11
-2.8125,400,0,03:29:12
-2.8125,400,0,03:29:13
-2.8125,400,0,03:29:14
-2.8125,400,0,03:29:16
-2.8125,400,0,03:29:17
-2.8125,400,0,03:29:18
-2.8125,400,0,03:29:19
-2.75,400,0,03:29:20
-2.8125,400,0,03:29:22
-2.75,400,0,03:29:23
-2.75,400,0,03:29:24
-2.6875,400,0,03:29:25
-2.75,400,0,03:29:27
-2.6875,400,0,03:29:28
-2.6875,400,0,03:29:29
-2.6875,400,0,03:29:30
-2.6875,400,0,03:29:32
-2.6875,400,0,03:29:33
-2.6875,400,0,03:29:34
-2.625,400,0,03:29:35
-2.5625,400,0,03:29:36
-2.5625,400,0,03:29:38
-2.625,400,0,03:29:39
-2.5625,400,0,03:29:40
-2.625,400,0,03:29:41
-2.5625,400,0,03:29:43
-2.5625,400,0,03:29:44
-2.5625,400,0,03:29:45
-2.5625,400,0,03:29:46
-2.5625,400,0,03:29:48
-2.5625,400,0,03:29:49
-2.5,400,0,03:29:50
-2.4375,400,0,03:29:51
-2.5,400,0,03:29:53
-2.5,400,0,03:29:54
-2.5625,400,0,03:29:55
-2.5,400,0,03:29:56
-2.4375,400,0,03:29:57
-2.4375,400,0,03:29:59
-2.5,400,0,03:30:00
-2.4375,400,0,03:30:01
-2.4375,400,0,03:30:02
-2.4375,400,0,03:30:04
-2.4375,400,0,03:30:05
-2.4375,400,0,03:30:06
-2.4375,400,0,03:30:07
-2.4375,400,0,03:30:09
-2.375,400,0,03:30:10
-2.4375,400,0,03:30:11
-2.4375,400,0,03:30:12
-2.375,400,0,03:30:13
-2.375,400,0,03:30:15
-2.375,400,0,03:30:16
-2.4375,400,0,03:30:17
-2.375,400,0,03:30:18
-2.3125,400,0,03:30:20
-2.375,400,0,03:30:21
-2.375,400,0,03:30:22
-2.375,400,0,03:30:23
-2.375,400,0,03:30:25
-2.3125,400,0,03:30:26
-2.3125,400,0,03:30:27
-2.25,400,0,03:30:28
-2.3125,400,0,03:30:30
-2.1875,400,0,03:30:31
-2.25,400,0,03:30:32
-2.25,400,0,03:30:33
-2.25,400,0,03:30:34
-2.25,400,0,03:30:36
-2.1875,400,0,03:30:37
-2.1875,400,0,03:30:38
-2.25,400,0,03:30:39
-2.25,400,0,03:30:41
-2.125,400,0,03:30:42
-2.1875,400,0,03:30:43
-2.125,400,0,03:30:44
-2.1875,400,0,03:30:46
-2.1875,400,0,03:30:47
-2.1875,400,0,03:30:48
-2.125,400,0,03:30:49
-2.0625,400,0,03:30:50
-2.125,400,0,03:30:52
-2.125,400,0,03:30:53
-2.125,400,0,03:30:54
-2.125,400,0,03:30:55
-2.1875,400,0,03:30:57
-2.125,400,0,03:30:58
-2.125,400,0,03:30:59
-2.125,400,0,03:31:00
-2.125,400,0,03:31:02
-2.0625,400,0,03:31:03
-2.0625,400,0,03:31:04
-2.0625,400,0,03:31:05
-2.125,400,0,03:31:07
-2.0625,400,0,03:31:08
-2.0625,400,0,03:31:09
-2.0625,400,0,03:31:10
-2.0,400,0,03:31:11
-2.0625,400,0,03:31:13
-2.0,400,0,03:31:14
-2.0,400,0,03:31:15
-2.0,400,0,03:31:16
-2.0,400,0,03:31:18
-1.9375,400,0,03:31:19
-1.9375,400,0,03:31:20
-1.9375,400,0,03:31:21
-1.9375,400,0,03:31:23
-1.9375,400,0,03:31:24
-1.9375,400,0,03:31:25
-1.9375,400,0,03:31:26
-1.875,400,0,03:31:28
-1.875,400,0,03:31:29
-1.875,400,0,03:31:30
-1.875,400,0,03:31:31
-1.875,400,0,03:31:32
-1.875,400,0,03:31:34
-1.9375,400,0,03:31:35
-1.875,400,0,03:31:36
-1.875,400,0,03:31:37
-1.8125,400,0,03:31:39
